Model,Size,Repeat,Accuracy,Time,LogSize
TAN,2512,98,0.8784255107125062,1.4100000000325963,3.4000196350651586
Logistic,2512,98,0.8809167912306926,3.8600000001024455,3.4000196350651586
Logistic TAN,2512,98,0.8898854010961634,7.209999999962747,3.4000196350651586
NB,2512,99,0.8355754857997011,0.2800000000279397,3.4000196350651586
TAN,2512,99,0.8799202790234181,1.340000000083819,3.4000196350651586
Logistic,2512,99,0.8873941205779771,3.669999999925494,3.4000196350651586
Logistic TAN,2512,99,0.8868958644743398,7.690000000060536,3.4000196350651586
NB,2512,100,0.8196312904833084,0.2900000000372529,3.4000196350651586
TAN,2512,100,0.8629795714997509,1.1700000000419095,3.4000196350651586
Logistic,2512,100,0.8759342301943199,3.89000000001397,3.4000196350651586
Logistic TAN,2512,100,0.8903836571998007,7.3299999999580905,3.4000196350651586
NB,3162,1,0.8310911808669657,0.2999999999301508,3.49996186559619
TAN,3162,1,0.8819133034379671,1.440000000060536,3.49996186559619
Logistic,3162,1,0.8898854010961634,4.810000000055879,3.49996186559619
Logistic TAN,3162,1,0.8913801694070752,10.089999999967404,3.49996186559619
NB,3162,2,0.828101644245142,0.2800000000279397,3.49996186559619
TAN,3162,2,0.8764324862979571,1.4700000000884756,3.49996186559619
Logistic,3162,2,0.8878923766816144,4.660000000032596,3.49996186559619
Logistic TAN,3162,2,0.8953662182361734,10.190000000060536,3.49996186559619
NB,3162,3,0.8310911808669657,0.2899999999208376,3.49996186559619
TAN,3162,3,0.8764324862979571,1.5800000000745058,3.49996186559619
Logistic,3162,3,0.8903836571998007,4.85999999998603,3.49996186559619
Logistic TAN,3162,3,0.8933731938216243,10.349999999976717,3.49996186559619
NB,3162,4,0.828101644245142,0.2900000000372529,3.49996186559619
TAN,3162,4,0.8789237668161435,1.459999999962747,3.49996186559619
Logistic,3162,4,0.890881913303438,4.680000000051223,3.49996186559619
Logistic TAN,3162,4,0.8968609865470852,10.179999999934807,3.49996186559619
NB,3162,5,0.8315894369706028,0.2800000000279397,3.49996186559619
TAN,3162,5,0.8684603886397608,1.3299999999580905,3.49996186559619
Logistic,3162,5,0.8858993522670653,4.7700000000186265,3.49996186559619
Logistic TAN,3162,5,0.8953662182361734,10.660000000032596,3.49996186559619
NB,3162,6,0.8340807174887892,0.2900000000372529,3.49996186559619
TAN,3162,6,0.8799202790234181,1.4700000000884756,3.49996186559619
Logistic,3162,6,0.8913801694070752,5.0200000000186265,3.49996186559619
Logistic TAN,3162,6,0.8963627304434479,11.21999999997206,3.49996186559619
NB,3162,7,0.8305929247633284,0.2800000000279397,3.49996186559619
TAN,3162,7,0.8794220229197808,1.3000000000465661,3.49996186559619
Logistic,3162,7,0.8824115595416044,4.959999999962747,3.49996186559619
Logistic TAN,3162,7,0.8933731938216243,10.830000000074506,3.49996186559619
NB,3162,8,0.828101644245142,0.30000000004656613,3.49996186559619
TAN,3162,8,0.8794220229197808,1.4799999999813735,3.49996186559619
Logistic,3162,8,0.8804185351270553,5.050000000046566,3.49996186559619
Logistic TAN,3162,8,0.8863976083707026,10.510000000009313,3.49996186559619
NB,3162,9,0.8310911808669657,0.2800000000279397,3.49996186559619
TAN,3162,9,0.8774289985052317,1.349999999976717,3.49996186559619
Logistic,3162,9,0.8953662182361734,4.96999999997206,3.49996186559619
Logistic TAN,3162,9,0.8973592426507224,10.339999999967404,3.49996186559619
NB,3162,10,0.8340807174887892,0.27999999991152436,3.49996186559619
TAN,3162,10,0.8709516691579472,1.4200000000419095,3.49996186559619
Logistic,3162,10,0.8863976083707026,5.209999999962747,3.49996186559619
Logistic TAN,3162,10,0.8938714499252616,10.81000000005588,3.49996186559619
NB,3162,11,0.8266068759342302,0.30000000004656613,3.49996186559619
TAN,3162,11,0.8873941205779771,1.4899999999906868,3.49996186559619
Logistic,3162,11,0.8928749377179871,4.78000000002794,3.49996186559619
Logistic TAN,3162,11,0.8948679621325362,10.510000000009313,3.49996186559619
NB,3162,12,0.8251121076233184,0.2800000000279397,3.49996186559619
TAN,3162,12,0.8764324862979571,1.3599999999860302,3.49996186559619
Logistic,3162,12,0.885401096163428,4.959999999962747,3.49996186559619
Logistic TAN,3162,12,0.8858993522670653,11.14000000001397,3.49996186559619
NB,3162,13,0.8325859491778774,0.2800000000279397,3.49996186559619
TAN,3162,13,0.8799202790234181,1.409999999916181,3.49996186559619
Logistic,3162,13,0.8809167912306926,5.14000000001397,3.49996186559619
Logistic TAN,3162,13,0.8938714499252616,10.160000000032596,3.49996186559619
NB,3162,14,0.8330842052815147,0.27999999991152436,3.49996186559619
TAN,3162,14,0.8839063278525162,1.2999999999301508,3.49996186559619
Logistic,3162,14,0.8858993522670653,4.820000000065193,3.49996186559619
Logistic TAN,3162,14,0.8918784255107125,10.32999999995809,3.49996186559619
NB,3162,15,0.8325859491778774,0.27999999991152436,3.49996186559619
TAN,3162,15,0.8839063278525162,1.4199999999254942,3.49996186559619
Logistic,3162,15,0.8948679621325362,4.9200000000419095,3.49996186559619
Logistic TAN,3162,15,0.9018435475834579,10.449999999953434,3.49996186559619
NB,3162,16,0.8375685102142502,0.2900000000372529,3.49996186559619
TAN,3162,16,0.8829098156452416,1.5100000000093132,3.49996186559619
Logistic,3162,16,0.8898854010961634,5.039999999920838,3.49996186559619
Logistic TAN,3162,16,0.9013452914798207,10.490000000107102,3.49996186559619
NB,3162,17,0.8256103637269556,0.2800000000279397,3.49996186559619
TAN,3162,17,0.8804185351270553,1.400000000023283,3.49996186559619
Logistic,3162,17,0.8893871449925261,4.9799999999813735,3.49996186559619
Logistic TAN,3162,17,0.8933731938216243,10.75,3.49996186559619
NB,3162,18,0.8256103637269556,0.27999999991152436,3.49996186559619
TAN,3162,18,0.8804185351270553,1.4699999999720603,3.49996186559619
Logistic,3162,18,0.8844045839561535,4.9200000000419095,3.49996186559619
Logistic TAN,3162,18,0.8923766816143498,10.449999999953434,3.49996186559619
NB,3162,19,0.8261086198305929,0.2800000000279397,3.49996186559619
TAN,3162,19,0.874439461883408,1.3900000000139698,3.49996186559619
Logistic,3162,19,0.8814150473343298,4.900000000023283,3.49996186559619
Logistic TAN,3162,19,0.8903836571998007,10.10999999998603,3.49996186559619
NB,3162,20,0.8261086198305929,0.27999999991152436,3.49996186559619
TAN,3162,20,0.8749377179870453,1.5699999999487773,3.49996186559619
Logistic,3162,20,0.8923766816143498,5,3.49996186559619
Logistic TAN,3162,20,0.8993522670652716,10.589999999967404,3.49996186559619
NB,3162,21,0.8251121076233184,0.30000000004656613,3.49996186559619
TAN,3162,21,0.8804185351270553,1.3900000000139698,3.49996186559619
Logistic,3162,21,0.8868958644743398,4.9799999999813735,3.49996186559619
Logistic TAN,3162,21,0.8963627304434479,10.35999999998603,3.49996186559619
NB,3162,22,0.8340807174887892,0.27999999991152436,3.49996186559619
TAN,3162,22,0.8809167912306926,1.3800000000046566,3.49996186559619
Logistic,3162,22,0.8868958644743398,4.7700000000186265,3.49996186559619
Logistic TAN,3162,22,0.8938714499252616,10.39000000001397,3.49996186559619
NB,3162,23,0.8256103637269556,0.27999999991152436,3.49996186559619
TAN,3162,23,0.8754359740906826,1.4500000000698492,3.49996186559619
Logistic,3162,23,0.8844045839561535,4.789999999920838,3.49996186559619
Logistic TAN,3162,23,0.8858993522670653,10.279999999911524,3.49996186559619
NB,3162,24,0.8320876930742401,0.30000000004656613,3.49996186559619
TAN,3162,24,0.8814150473343298,1.599999999976717,3.49996186559619
Logistic,3162,24,0.8883906327852517,4.700000000069849,3.49996186559619
Logistic TAN,3162,24,0.8903836571998007,9.229999999981374,3.49996186559619
NB,3162,25,0.8271051320378675,0.2900000000372529,3.49996186559619
TAN,3162,25,0.8774289985052317,1.459999999962747,3.49996186559619
Logistic,3162,25,0.8973592426507224,4.630000000004657,3.49996186559619
Logistic TAN,3162,25,0.8998505231689088,9.669999999925494,3.49996186559619
NB,3162,26,0.8256103637269556,0.2800000000279397,3.49996186559619
TAN,3162,26,0.8709516691579472,1.4699999999720603,3.49996186559619
Logistic,3162,26,0.8898854010961634,4.569999999948777,3.49996186559619
Logistic TAN,3162,26,0.8928749377179871,10.25,3.49996186559619
NB,3162,27,0.8315894369706028,0.2800000000279397,3.49996186559619
TAN,3162,27,0.8749377179870453,1.3900000000139698,3.49996186559619
Logistic,3162,27,0.8903836571998007,4.949999999953434,3.49996186559619
Logistic TAN,3162,27,0.8963627304434479,9.979999999981374,3.49996186559619
NB,3162,28,0.8241155954160438,0.2800000000279397,3.49996186559619
TAN,3162,28,0.8784255107125062,1.4399999999441206,3.49996186559619
Logistic,3162,28,0.877927254608869,5.339999999967404,3.49996186559619
Logistic TAN,3162,28,0.8968609865470852,10.46999999997206,3.49996186559619
NB,3162,29,0.8305929247633284,0.2900000000372529,3.49996186559619
TAN,3162,29,0.8784255107125062,1.3200000000651926,3.49996186559619
Logistic,3162,29,0.8893871449925261,4.949999999953434,3.49996186559619
Logistic TAN,3162,29,0.8883906327852517,10.220000000088476,3.49996186559619
NB,3162,30,0.8285999003487793,0.30000000004656613,3.49996186559619
TAN,3162,30,0.8834080717488789,1.4200000000419095,3.49996186559619
Logistic,3162,30,0.8878923766816144,4.71999999997206,3.49996186559619
Logistic TAN,3162,30,0.9013452914798207,10.260000000009313,3.49996186559619
NB,3162,31,0.8325859491778774,0.27999999991152436,3.49996186559619
TAN,3162,31,0.8804185351270553,1.3699999999953434,3.49996186559619
Logistic,3162,31,0.8863976083707026,4.899999999906868,3.49996186559619
Logistic TAN,3162,31,0.8963627304434479,9.970000000088476,3.49996186559619
NB,3162,32,0.8365719980069756,0.2900000000372529,3.49996186559619
TAN,3162,32,0.874439461883408,1.5500000000465661,3.49996186559619
Logistic,3162,32,0.8973592426507224,4.839999999967404,3.49996186559619
Logistic TAN,3162,32,0.9003487792725461,10.10999999998603,3.49996186559619
NB,3162,33,0.8315894369706028,0.2800000000279397,3.49996186559619
TAN,3162,33,0.885401096163428,1.4799999999813735,3.49996186559619
Logistic,3162,33,0.8888888888888888,5,3.49996186559619
Logistic TAN,3162,33,0.8978574987543597,10.059999999939464,3.49996186559619
NB,3162,34,0.828101644245142,0.2800000000279397,3.49996186559619
TAN,3162,34,0.8764324862979571,1.5699999999487773,3.49996186559619
Logistic,3162,34,0.8898854010961634,5.0200000000186265,3.49996186559619
Logistic TAN,3162,34,0.890881913303438,10.14000000001397,3.49996186559619
NB,3162,35,0.8360737419033383,0.2899999999208376,3.49996186559619
TAN,3162,35,0.8729446935724963,1.4399999999441206,3.49996186559619
Logistic,3162,35,0.8938714499252616,4.7299999999813735,3.49996186559619
Logistic TAN,3162,35,0.8948679621325362,9.869999999995343,3.49996186559619
NB,3162,36,0.8325859491778774,0.2900000000372529,3.49996186559619
TAN,3162,36,0.8844045839561535,1.3900000000139698,3.49996186559619
Logistic,3162,36,0.8913801694070752,5,3.49996186559619
Logistic TAN,3162,36,0.9008470353761834,10.179999999934807,3.49996186559619
NB,3162,37,0.8290981564524166,0.2800000000279397,3.49996186559619
TAN,3162,37,0.8729446935724963,1.4699999999720603,3.49996186559619
Logistic,3162,37,0.885401096163428,4.53000000002794,3.49996186559619
Logistic TAN,3162,37,0.8883906327852517,9.849999999976717,3.49996186559619
NB,3162,38,0.8320876930742401,0.27999999991152436,3.49996186559619
TAN,3162,38,0.8804185351270553,1.5699999999487773,3.49996186559619
Logistic,3162,38,0.890881913303438,5.089999999967404,3.49996186559619
Logistic TAN,3162,38,0.8928749377179871,10.760000000009313,3.49996186559619
NB,3162,39,0.8276033881415047,0.2800000000279397,3.49996186559619
TAN,3162,39,0.8769307424015944,1.4499999999534339,3.49996186559619
Logistic,3162,39,0.8883906327852517,5,3.49996186559619
Logistic TAN,3162,39,0.8958644743398106,10.729999999981374,3.49996186559619
NB,3162,40,0.8355754857997011,0.2800000000279397,3.49996186559619
TAN,3162,40,0.8769307424015944,1.3900000000139698,3.49996186559619
Logistic,3162,40,0.8898854010961634,5.0799999999580905,3.49996186559619
Logistic TAN,3162,40,0.9013452914798207,10.75,3.49996186559619
NB,3162,41,0.8285999003487793,0.2800000000279397,3.49996186559619
TAN,3162,41,0.8799202790234181,1.540000000037253,3.49996186559619
Logistic,3162,41,0.8839063278525162,4.950000000069849,3.49996186559619
Logistic TAN,3162,41,0.8963627304434479,10.209999999962747,3.49996186559619
NB,3162,42,0.8325859491778774,0.27999999991152436,3.49996186559619
TAN,3162,42,0.8729446935724963,1.4700000000884756,3.49996186559619
Logistic,3162,42,0.8849028400597907,5.25,3.49996186559619
Logistic TAN,3162,42,0.8933731938216243,10.410000000032596,3.49996186559619
NB,3162,43,0.8290981564524166,0.30000000004656613,3.49996186559619
TAN,3162,43,0.8754359740906826,1.540000000037253,3.49996186559619
Logistic,3162,43,0.890881913303438,4.819999999948777,3.49996186559619
Logistic TAN,3162,43,0.8963627304434479,9.690000000060536,3.49996186559619
NB,3162,44,0.8256103637269556,0.2800000000279397,3.49996186559619
TAN,3162,44,0.877927254608869,1.4100000000325963,3.49996186559619
Logistic,3162,44,0.8938714499252616,5,3.49996186559619
Logistic TAN,3162,44,0.8928749377179871,9.82999999995809,3.49996186559619
NB,3162,45,0.8340807174887892,0.2800000000279397,3.49996186559619
TAN,3162,45,0.8789237668161435,1.4199999999254942,3.49996186559619
Logistic,3162,45,0.8978574987543597,4.910000000032596,3.49996186559619
Logistic TAN,3162,45,0.8978574987543597,9.85999999998603,3.49996186559619
NB,3162,46,0.8320876930742401,0.2800000000279397,3.49996186559619
TAN,3162,46,0.8794220229197808,1.4499999999534339,3.49996186559619
Logistic,3162,46,0.8923766816143498,5.160000000032596,3.49996186559619
Logistic TAN,3162,46,0.8968609865470852,10.739999999990687,3.49996186559619
NB,3162,47,0.8330842052815147,0.2800000000279397,3.49996186559619
TAN,3162,47,0.8729446935724963,1.4499999999534339,3.49996186559619
Logistic,3162,47,0.8844045839561535,5.130000000004657,3.49996186559619
Logistic TAN,3162,47,0.885401096163428,9.770000000018626,3.49996186559619
NB,3162,48,0.8261086198305929,0.2800000000279397,3.49996186559619
TAN,3162,48,0.8799202790234181,1.409999999916181,3.49996186559619
Logistic,3162,48,0.8873941205779771,4.71999999997206,3.49996186559619
Logistic TAN,3162,48,0.8948679621325362,10.599999999976717,3.49996186559619
NB,3162,49,0.8320876930742401,0.2900000000372529,3.49996186559619
TAN,3162,49,0.8784255107125062,1.4899999999906868,3.49996186559619
Logistic,3162,49,0.8903836571998007,4.839999999967404,3.49996186559619
Logistic TAN,3162,49,0.8888888888888888,10.06000000005588,3.49996186559619
NB,3162,50,0.8266068759342302,0.2800000000279397,3.49996186559619
TAN,3162,50,0.8849028400597907,1.3599999999860302,3.49996186559619
Logistic,3162,50,0.8824115595416044,4.820000000065193,3.49996186559619
Logistic TAN,3162,50,0.8883906327852517,9.990000000107102,3.49996186559619
NB,3162,51,0.8370702541106129,0.30000000004656613,3.49996186559619
TAN,3162,51,0.8824115595416044,1.25,3.49996186559619
Logistic,3162,51,0.8863976083707026,5.290000000037253,3.49996186559619
Logistic TAN,3162,51,0.8963627304434479,9.909999999916181,3.49996186559619
NB,3162,52,0.8310911808669657,0.2900000000372529,3.49996186559619
TAN,3162,52,0.8739412057797707,1.3699999999953434,3.49996186559619
Logistic,3162,52,0.8863976083707026,5.0200000000186265,3.49996186559619
Logistic TAN,3162,52,0.8878923766816144,9.85999999998603,3.49996186559619
NB,3162,53,0.8320876930742401,0.27999999991152436,3.49996186559619
TAN,3162,53,0.8789237668161435,1.5499999999301508,3.49996186559619
Logistic,3162,53,0.8804185351270553,5.0200000000186265,3.49996186559619
Logistic TAN,3162,53,0.8973592426507224,10.209999999962747,3.49996186559619
NB,3162,54,0.8315894369706028,0.2800000000279397,3.49996186559619
TAN,3162,54,0.8789237668161435,1.400000000023283,3.49996186559619
Logistic,3162,54,0.8839063278525162,4.989999999990687,3.49996186559619
Logistic TAN,3162,54,0.8978574987543597,10.760000000009313,3.49996186559619
NB,3162,55,0.8290981564524166,0.2800000000279397,3.49996186559619
TAN,3162,55,0.8774289985052317,1.5200000000186265,3.49996186559619
Logistic,3162,55,0.8839063278525162,4.739999999990687,3.49996186559619
Logistic TAN,3162,55,0.8938714499252616,10.100000000093132,3.49996186559619
NB,3162,56,0.828101644245142,0.2900000000372529,3.49996186559619
TAN,3162,56,0.8729446935724963,1.5600000000558794,3.49996186559619
Logistic,3162,56,0.8824115595416044,5.0200000000186265,3.49996186559619
Logistic TAN,3162,56,0.8893871449925261,10.25,3.49996186559619
NB,3162,57,0.8236173393124065,0.2999999999301508,3.49996186559619
TAN,3162,57,0.8789237668161435,1.4700000000884756,3.49996186559619
Logistic,3162,57,0.8809167912306926,4.869999999995343,3.49996186559619
Logistic TAN,3162,57,0.8968609865470852,10.57999999995809,3.49996186559619
NB,3162,58,0.8305929247633284,0.2800000000279397,3.49996186559619
TAN,3162,58,0.8799202790234181,1.3599999999860302,3.49996186559619
Logistic,3162,58,0.8873941205779771,4.7700000000186265,3.49996186559619
Logistic TAN,3162,58,0.8903836571998007,10.28000000002794,3.49996186559619
NB,3162,59,0.828101644245142,0.2800000000279397,3.49996186559619
TAN,3162,59,0.8804185351270553,1.4300000000512227,3.49996186559619
Logistic,3162,59,0.898355754857997,4.8299999999580905,3.49996186559619
Logistic TAN,3162,59,0.8968609865470852,10.21999999997206,3.49996186559619
NB,3162,60,0.8290981564524166,0.2899999999208376,3.49996186559619
TAN,3162,60,0.8749377179870453,1.4499999999534339,3.49996186559619
Logistic,3162,60,0.8799202790234181,5.119999999995343,3.49996186559619
Logistic TAN,3162,60,0.8958644743398106,10.770000000018626,3.49996186559619
NB,3162,61,0.8211260587942202,0.27999999991152436,3.49996186559619
TAN,3162,61,0.8769307424015944,1.409999999916181,3.49996186559619
Logistic,3162,61,0.8868958644743398,4.800000000046566,3.49996186559619
Logistic TAN,3162,61,0.8883906327852517,9.900000000023283,3.49996186559619
NB,3162,62,0.8365719980069756,0.2800000000279397,3.49996186559619
TAN,3162,62,0.8814150473343298,1.3100000000558794,3.49996186559619
