model,true_label,predicted_label,log_prob,entropy,is_ood
logreg,1,1,-0.00910226493972307,0.06309843378352437,FALSE
logreg,2,2,-0.285558647623439,0.9369123692458955,FALSE
logreg,2,2,-0.0010518993537961515,0.00987894979900601,FALSE
logreg,1,1,-0.004654733091985364,0.03756181814196743,FALSE
logreg,8,8,-0.03889164798235606,0.18347194309182485,FALSE
logreg,3,3,-1.2695863583368525e-4,0.0014322999230506953,FALSE
logreg,7,7,-7.701305995842958e-4,0.007618894446539318,FALSE
logreg,2,2,-2.8061471035850242e-5,3.5563939376278403e-4,FALSE
logreg,0,0,-0.02311738765163137,0.14531618886902745,FALSE
logreg,9,9,-0.21706050005562988,0.696131205493713,FALSE
logreg,0,0,-0.03011264479464131,0.18498607618746518,FALSE
logreg,1,1,-0.009697038034963907,0.06988726451141863,FALSE
logreg,2,2,-0.10721413666120515,0.4206997819038797,FALSE
logreg,1,1,-0.05004886666248656,0.2547587183544239,FALSE
logreg,2,2,-0.005294091109395991,0.03940898343265903,FALSE
logreg,0,0,-3.7891781145202525e-4,0.0038572674506118215,FALSE
logreg,7,7,-0.016637424192082313,0.10242258111901645,FALSE
logreg,2,2,-0.04213347640186007,0.21605187608524545,FALSE
logreg,0,0,-0.013807168449595578,0.09022175847625939,FALSE
logreg,6,6,-0.4199485332928974,0.9067793408617277,FALSE
logreg,7,7,-0.0032162883090439158,0.026232847812006042,FALSE
logreg,8,8,-0.5936304184142588,1.315547502136035,FALSE
logreg,2,2,-0.005840488012041793,0.04181418224353309,FALSE
logreg,0,0,-2.989109805606051e-5,3.780135937266253e-4,FALSE
logreg,9,9,-0.017551371933223668,0.10835447426795876,FALSE
logreg,0,0,-0.023808950754602105,0.1456861686922912,FALSE
logreg,4,9,-0.27318580242770774,0.7699222977177443,FALSE
logreg,8,8,-0.029304497887571012,0.1510679885462008,FALSE
logreg,2,2,-0.04395790062865362,0.19999916134019238,FALSE
logreg,0,0,-4.3142747968027165e-4,0.004382450907629078,FALSE
logreg,7,7,-0.005822244580409507,0.040372260051092415,FALSE
logreg,0,0,-0.0014097296622373765,0.012799367387145209,FALSE
logreg,0,0,-0.0036141921736397324,0.029301138351301027,FALSE
logreg,9,9,-0.014132970213955409,0.09347544978883722,FALSE
logreg,0,0,-0.005537077631145861,0.04109466653757207,FALSE
logreg,6,4,-0.25568701003727445,0.7745737444196289,FALSE
logreg,7,7,-5.717171044656902e-4,0.005837239733279777,FALSE
logreg,3,3,-0.04230782968043581,0.1984292507120386,FALSE
logreg,0,0,-4.301410251383862e-4,0.004343421831969395,FALSE
logreg,7,7,-0.1383084350275399,0.5885032662223533,FALSE
logreg,2,2,-7.880115853624653e-5,9.456144305788615e-4,FALSE
logreg,8,8,-0.28086380958328255,0.9037719396687259,FALSE
logreg,9,9,-0.7966693522755863,1.301294838195807,FALSE
logreg,4,9,-0.36187221155301796,0.7956906163487815,FALSE
logreg,3,3,-0.2839119388789595,0.7561098263075648,FALSE
logreg,3,3,-0.03592940124774725,0.18365819769119504,FALSE
logreg,9,9,-0.012220941938772191,0.08472659055313092,FALSE
logreg,9,9,-0.044411544781782795,0.23837298637008403,FALSE
logreg,7,7,-0.2031753957462229,0.5512354653649678,FALSE
logreg,0,0,-0.06934842776876708,0.27275521814942605,FALSE
logreg,5,3,-0.777057891640978,1.212164397550187,TRUE
logreg,9,9,-0.09275475962447173,0.3882983892164254,FALSE
logreg,9,9,-0.19376207970208398,0.625476227436866,FALSE
logreg,6,6,-0.0022242863294493296,0.01853954578741709,FALSE
logreg,8,8,-0.07914863819861721,0.37791611326760904,FALSE
logreg,5,8,-0.07629107003987293,0.3312848776368488,TRUE
logreg,3,7,-0.57097577274483,1.2152610214675643,FALSE
logreg,0,0,-2.8256279236767867e-4,0.002958378404587352,FALSE
logreg,6,6,-0.08570749869161805,0.3683272007829357,FALSE
logreg,8,8,-0.02262212009791098,0.13027950936906624,FALSE
logreg,5,6,-0.0779624018928316,0.313577023151715,TRUE
logreg,6,6,-0.056863496873593315,0.2591781654167602,FALSE
logreg,1,1,-0.005346809241586216,0.04195713422081481,FALSE
logreg,4,4,-0.17172523454996644,0.6163036218743322,FALSE
logreg,8,8,-0.05803221381385743,0.2788021879369698,FALSE
logreg,5,4,-0.007658175741601605,0.055987617856044246,TRUE
logreg,0,0,-0.022262824456700185,0.11398032810984071,FALSE
logreg,1,1,-0.0099558560775809,0.07028810311309268,FALSE
logreg,6,2,-0.3125941460042361,0.8174330007073394,FALSE
logreg,9,7,-0.12330555235622256,0.5047057759508661,FALSE
logreg,0,0,-1.6055895669860826e-4,0.001753564176803405,FALSE
logreg,0,0,-7.288072955968723e-5,8.668938819147517e-4,FALSE
logreg,7,7,-0.009646853106136687,0.07014439085066458,FALSE
logreg,7,7,-0.0016436056208346465,0.013669173937100482,FALSE
logreg,9,9,-0.5376762118707153,1.103944359592378,FALSE
logreg,6,6,-0.00460870618794459,0.0340895669888402,FALSE
logreg,6,6,-0.0029369916426859274,0.023318644246956097,FALSE
logreg,3,3,-0.002888264486838242,0.023884752769680283,FALSE
logreg,3,3,-1.6055203867714916e-4,0.0018031485278621733,FALSE
logreg,2,0,-0.18976552739364624,0.6371466007818708,FALSE
logreg,7,7,-0.00412892103680886,0.032254511220584675,FALSE
logreg,5,0,-0.46603142204003833,0.9224008721874251,TRUE
logreg,0,0,-8.31769818059556e-5,9.865676550827472e-4,FALSE
logreg,9,9,-0.2136432715957457,0.7540123487082815,FALSE
logreg,6,6,-0.0037021422172919486,0.02958031884609451,FALSE
logreg,2,2,-0.03095472576658138,0.1724476258151208,FALSE
logreg,2,2,-0.015105424684232099,0.10124936886551535,FALSE
logreg,4,4,-0.06298239805410553,0.33371653579779487,FALSE
logreg,8,8,-0.14663368932439835,0.580890012788636,FALSE
logreg,9,9,-0.22680084590708868,0.790478610197111,FALSE
logreg,1,1,-0.017951023982720644,0.12011428121428429,FALSE
logreg,0,0,-0.15398839724046465,0.5765510688004201,FALSE
logreg,1,1,-0.005350954798305624,0.042470090353998236,FALSE
logreg,0,0,-0.15227916978006165,0.5585764422927992,FALSE
logreg,2,3,-0.6054337369391584,1.1857698840265678,FALSE
logreg,9,9,-0.4339493090312788,1.1377424726409753,FALSE
logreg,0,0,-0.02188776847695423,0.12748143849434945,FALSE
logreg,6,6,-0.2669080632146705,0.8056090832672178,FALSE
logreg,0,9,-0.5012555788798754,1.2060128167518136,FALSE
logreg,2,2,-0.1077565786546581,0.37565069963306413,FALSE
logreg,9,9,-0.030359012340002905,0.17348822698588393,FALSE
logreg,0,0,-0.01727177609137502,0.11245768176077942,FALSE
logreg,3,3,-0.03931629001432053,0.20420264740969363,FALSE
logreg,3,3,-0.23122608898470245,0.6524332791913581,FALSE
logreg,4,4,-0.012182023673752856,0.08636895951115998,FALSE
logreg,0,0,-0.017719785367235667,0.11619628072709963,FALSE
logreg,9,9,-0.05732123615883777,0.27755530369660725,FALSE
logreg,0,0,-0.033322299939646076,0.2030042192791131,FALSE
logreg,4,4,-0.020940434353932006,0.12803235012410497,FALSE
logreg,0,0,-0.002453261236013301,0.02073614922312587,FALSE
logreg,8,8,-0.1683784638061522,0.6143204214210699,FALSE
logreg,6,6,-0.1375840479280674,0.5153034137943674,FALSE
logreg,0,0,-0.08318792319715335,0.4036316479517822,FALSE
logreg,4,4,-0.02531989867919987,0.14959722274481513,FALSE
logreg,1,1,-0.003539011242175445,0.029266574209884426,FALSE
logreg,0,0,-0.05432240668251008,0.2506205151047737,FALSE
logreg,6,4,-0.7650474952120492,1.4507262709985167,FALSE
logreg,0,0,-0.007178582621860734,0.051088119136125924,FALSE
logreg,4,4,-0.02289234199259699,0.14376797616599557,FALSE
logreg,0,0,-0.0785428222747128,0.34114361052333486,FALSE
logreg,6,6,-0.01647243753979102,0.10484352659573633,FALSE
logreg,4,4,-0.06330382628738099,0.30724905405311215,FALSE
logreg,1,1,-0.0035446611378706673,0.029777873440263523,FALSE
logreg,4,4,-0.2313790495473439,0.8058836904425852,FALSE
logreg,1,1,-0.006446470762773562,0.04909442870730812,FALSE
logreg,0,0,-0.37624144668250575,1.0410790244175898,FALSE
logreg,1,1,-0.0043747077197018305,0.03471531610923638,FALSE
logreg,0,0,-0.002435179629068652,0.019083253125560536,FALSE
logreg,4,4,-0.0940997753139299,0.3785681050840731,FALSE
logreg,5,6,-0.13350594271918953,0.504144901370849,TRUE
logreg,7,7,-0.03721241644771579,0.18608440071583496,FALSE
logreg,2,2,-0.03194052265643457,0.146605289769849,FALSE
logreg,8,0,-0.647143444417584,1.1617875774656607,FALSE
logreg,6,6,-0.08090906209933783,0.3715233564425247,FALSE
logreg,3,3,-0.1328966345094666,0.5313568000535555,FALSE
logreg,1,1,-1.1387323318322506,1.6483720412268403,FALSE
logreg,8,8,-0.011356800648708016,0.07433278373430006,FALSE
logreg,0,0,-0.0060096076163825675,0.04354225178268993,FALSE
logreg,5,3,-0.21473133714524154,0.7000282320190668,TRUE
logreg,0,0,-0.012631362831379321,0.07868936159242175,FALSE
logreg,1,1,-0.005281443990913587,0.04122527370500714,FALSE
logreg,8,8,-0.00384295958212051,0.028964064440740053,FALSE
logreg,0,0,-6.37778082297633e-5,7.116852640627336e-4,FALSE
logreg,0,0,-1.5027050259641144e-4,0.0016428763671888095,FALSE
logreg,1,1,-0.009767105407000877,0.0682392625157642,FALSE
logreg,3,3,-0.027463989356475167,0.1485425942292141,FALSE
logreg,8,8,-0.04749996237289419,0.2703850917457214,FALSE
logreg,0,0,-0.018374101931636272,0.11800560784942893,FALSE
logreg,2,1,-1.0300454825049377,1.439570101195684,FALSE
logreg,0,0,-1.0096437017561506,1.8894577559962706,FALSE
logreg,6,6,-0.2075128649794353,0.6451792562385463,FALSE
logreg,8,2,-0.9989572725175759,1.5065709088548322,FALSE
logreg,0,0,-0.013118571419434583,0.08271296216977107,FALSE
logreg,9,9,-0.015509662051771116,0.10015218438876883,FALSE
logreg,0,0,-0.00507535911870495,0.03989343692396715,FALSE
logreg,9,9,-0.09168609781727165,0.41062906710084784,FALSE
logreg,8,8,-0.0013643147840106907,0.011612726203887388,FALSE
logreg,0,0,-0.07040211867273129,0.26577364633839484,FALSE
logreg,3,3,-0.0015619041064911048,0.01313442600463081,FALSE
logreg,2,2,-0.07474995774110234,0.3115587300339712,FALSE
logreg,1,1,-0.008922364846701954,0.0642362045697064,FALSE
logreg,8,8,-0.3397529511725735,0.9466708100164078,FALSE
logreg,0,0,-0.005394808108810671,0.04077612057536997,FALSE
logreg,3,3,-0.0027823606300847975,0.02367176625145963,FALSE
logreg,2,2,-0.044682958552352894,0.23967307089400716,FALSE
logreg,2,2,-0.021561544852429653,0.13509753720162074,FALSE
logreg,4,4,-0.07832023146322967,0.35481071694636573,FALSE
logreg,1,2,-0.8626975692738147,1.0693381047552237,FALSE
logreg,2,2,-0.619413104346646,0.8227869093290957,FALSE
logreg,9,9,-0.43508017797848414,0.8902901723295912,FALSE
logreg,6,6,-0.02223773099478421,0.1395549224161573,FALSE
logreg,4,4,-0.016028088874551958,0.09188534612283844,FALSE
logreg,1,1,-0.0089812131523016,0.06306527874820847,FALSE
logreg,5,8,-0.8485143046564337,1.158271245940517,TRUE
logreg,2,2,-0.14092542802195512,0.530217753223706,FALSE
logreg,5,3,-0.012206346645281975,0.07090278345638272,TRUE
logreg,5,3,-2.7511467950799086e-4,0.002773190416203635,TRUE
logreg,1,1,-0.020025474937166297,0.1239881169044086,FALSE
logreg,6,6,-0.03882312112594862,0.1876499978212477,FALSE
logreg,4,4,-0.004455281906648781,0.034562943348708304,FALSE
logreg,5,8,-0.04414691818467529,0.20850903337971002,TRUE
logreg,5,8,-0.18728323095003402,0.609484959823511,TRUE
logreg,1,1,-0.01806760142672275,0.11449072159099259,FALSE
logreg,0,0,-0.015550986451547366,0.10340432735521118,FALSE
logreg,1,1,-0.005945998616500546,0.04716294863325011,FALSE
logreg,8,8,-0.22748465144966254,0.6757047649814478,FALSE
logreg,4,4,-0.02157992257950142,0.12247362027698366,FALSE
logreg,9,2,-0.6469570431873304,1.2560112283674876,FALSE
logreg,8,8,-0.4125442380717782,0.7860125466227323,FALSE
logreg,4,4,-0.009024890648334111,0.0649594365896208,FALSE
logreg,6,6,-0.06957803070414105,0.2526689759479103,FALSE
logreg,0,0,-0.28035139847267965,0.7020210848883301,FALSE
logreg,4,4,-0.04909048429744325,0.2510157852473796,FALSE
logreg,8,8,-0.05590383395611477,0.2527069910607488,FALSE
logreg,4,4,-0.041533751309149124,0.22536309454846842,FALSE
logreg,7,7,-0.249295706919524,0.6127836365184932,FALSE
logreg,7,7,-0.013111978732479723,0.0815369480619247,FALSE
logreg,0,0,-0.0037969481166846707,0.02971144511769586,FALSE
logreg,8,0,-0.23007795769961606,0.6607647167046912,FALSE
logreg,4,1,-0.6816143569524165,1.2850617009685792,FALSE
logreg,0,0,-0.12238618598149667,0.4998417175662667,FALSE
logreg,9,9,-0.03509637725473472,0.1996714403641175,FALSE
logreg,2,2,-0.009249022734678484,0.060980842382354794,FALSE
logreg,8,8,-0.09974214899096819,0.4621240614284863,FALSE
logreg,4,4,-0.22558773122864562,0.7084412889037269,FALSE
logreg,6,6,-0.009747858385309368,0.06916564195596636,FALSE
logreg,0,0,-2.4075066340607527e-4,0.0025255733474536146,FALSE
logreg,1,1,-0.006253571046844674,0.04824148297741209,FALSE
logreg,2,2,-0.005151396900800614,0.03716317774268217,FALSE
logreg,3,3,-0.018379191171157053,0.10943270252802792,FALSE
logreg,6,6,-0.007291748708180669,0.05277422575868858,FALSE
logreg,6,6,-0.0033273739413891747,0.02499929125509222,FALSE
logreg,6,6,-0.0015518859285960718,0.013469325220899008,FALSE
logreg,2,3,-0.2918628624392846,0.9197295786080649,FALSE
logreg,3,3,-0.004703078743815867,0.03414722543264709,FALSE
logreg,2,2,-0.4752012611865383,0.9960042965817048,FALSE
logreg,0,0,-0.002280110602957689,0.017532656686034313,FALSE
logreg,6,6,-0.11255771997231326,0.4226839890082551,FALSE
logreg,6,6,-0.09628578337395004,0.35761603030576095,FALSE
logreg,8,8,-0.07668528627051772,0.36029902723001467,FALSE
logreg,2,2,-0.6737142407728243,1.2591249131889182,FALSE
logreg,0,0,-0.002302154144806616,0.019191306874291405,FALSE
logreg,1,1,-0.008483083242376805,0.06234134005938159,FALSE
logreg,7,7,-0.11377192251512874,0.505320179774561,FALSE
logreg,9,9,-0.01652775445589603,0.10055096349635194,FALSE
logreg,9,9,-0.0208257906461818,0.12839866187832558,FALSE
logreg,7,7,-0.008448470856779028,0.05630214510351499,FALSE
logreg,3,3,-0.002179671098632865,0.01705830385184024,FALSE
logreg,7,7,-0.02467712799746645,0.13670506729086496,FALSE
logreg,9,9,-0.013375225282622348,0.08997052464707378,FALSE
logreg,9,9,-0.018299237339741828,0.11592511351412596,FALSE
logreg,6,6,-0.013095932786971494,0.085163782362634,FALSE
logreg,6,6,-0.006384748459962796,0.044413339152348796,FALSE
logreg,7,7,-0.0010701467869194037,0.01018848747848119,FALSE
logreg,9,9,-0.49510330195183994,0.9947087954451311,FALSE
logreg,9,9,-0.22558526480883667,0.5712069688311874,FALSE
logreg,7,7,-0.15657307501086687,0.5426373810651243,FALSE
logreg,9,9,-0.13794032601305262,0.5211664631271397,FALSE
logreg,9,9,-0.011364516918964576,0.0765146929206992,FALSE
logreg,7,7,-0.012418512745919374,0.079204633925726,FALSE
logreg,5,3,-0.3956148623983563,0.8797221364116433,TRUE
logreg,6,6,-0.016788864182817782,0.09753402234061259,FALSE
logreg,8,8,-0.010706793400202159,0.07039321959795891,FALSE
logreg,2,2,-4.8711524239817015e-4,0.004960309133919389,FALSE
logreg,7,7,-0.001273011972969787,0.011812419592614554,FALSE
logreg,5,3,-0.007348489294850784,0.047452414355636394,TRUE
logreg,6,6,-0.17717905901335307,0.6135207790060724,FALSE
logreg,8,8,-0.021373645219142336,0.1285639455411741,FALSE
logreg,1,1,-0.004440368639091642,0.03565111179364802,FALSE
logreg,0,0,-0.010209123630675478,0.07095884020668229,FALSE
logreg,1,1,-0.004359497247974984,0.035264571288321944,FALSE
logreg,1,1,-0.006409930411424217,0.04831542175405257,FALSE
logreg,1,1,-0.016911361448586546,0.1142486280676061,FALSE
logreg,6,6,-0.009324250607766649,0.06406830727574608,FALSE
logreg,7,7,-0.14526414511778388,0.4561365750614547,FALSE
logreg,6,6,-0.021470699874493186,0.1337735225539868,FALSE
logreg,8,8,-0.08379416921394155,0.4215078579843394,FALSE
logreg,5,8,-0.08405848619518512,0.37413944925454207,TRUE
logreg,0,0,-0.005529426878300859,0.042457990624555214,FALSE
logreg,9,9,-0.20273626448985607,0.7340186828837016,FALSE
logreg,4,4,-0.21469336409513257,0.6523903350002087,FALSE
logreg,8,8,-0.1354374221313175,0.5330570630459791,FALSE
logreg,1,1,-0.006530638251622796,0.05015368315863528,FALSE
logreg,8,8,-0.4467278755585302,0.8367356946101252,FALSE
logreg,6,6,-0.01459611299539226,0.09467542007993054,FALSE
logreg,8,8,-0.016202264990065943,0.09623572829463056,FALSE
logreg,5,3,-0.0522249571961783,0.26616017125062763,TRUE
logreg,0,0,-0.002365483574205983,0.018936856933480573,FALSE
logreg,8,8,-0.00493863052434806,0.03429631540266224,FALSE
logreg,9,9,-0.7927632564518353,1.2886111850856776,FALSE
logreg,0,0,-0.015085302296084863,0.10049420657512274,FALSE
logreg,0,0,-0.0014530651264000442,0.012568213642381249,FALSE
logreg,6,6,-0.012113866253928686,0.07979409744234355,FALSE
logreg,7,4,-0.017970257786880495,0.10641672255957166,FALSE
logreg,4,4,-0.005477450379748835,0.03970445439370753,FALSE
logreg,1,1,-0.004257120649531439,0.03367025888315507,FALSE
logreg,3,3,-0.0028100138272347357,0.023850966633244708,FALSE
logreg,1,1,-0.004897018863297885,0.037653315515946785,FALSE
logreg,6,6,-0.0020003694137475233,0.017125154474727556,FALSE
logreg,4,4,-0.043087215501206776,0.19009325903646737,FALSE
logreg,1,1,-0.027066393390270834,0.15533008568160567,FALSE
logreg,4,4,-0.11559924899268742,0.47433734021245444,FALSE
logreg,1,1,-0.007314939179222959,0.055094043950672585,FALSE
logreg,8,4,-0.95056039987797,1.62518899153338,FALSE
logreg,0,0,-0.038302971778930266,0.21121900541796182,FALSE
logreg,5,8,-0.6459718330454571,1.3657229322025273,TRUE
logreg,2,2,-0.0012600402221522903,0.01175529775724077,FALSE
logreg,4,4,-0.05453732347893536,0.2896547398533439,FALSE
logreg,1,9,-0.7221575353147613,1.4069413533956538,FALSE
logreg,0,0,-0.0027600159889078157,0.022531708582658988,FALSE
logreg,0,0,-9.862124124354553e-4,0.009294048533344397,FALSE
logreg,0,0,-0.00575822610202294,0.04042573594693849,FALSE
logreg,1,1,-0.010811798217540209,0.0773999880162193,FALSE
logreg,1,1,-0.0048332839044506505,0.038718592966685,FALSE
logreg,0,0,-5.273763896092456e-4,0.005260550646873964,FALSE
logreg,0,0,-0.001855139796201133,0.01621787026208481,FALSE
logreg,1,1,-0.00936816195265369,0.06414100484715607,FALSE
logreg,8,4,-0.7662348121393247,1.3217448566787318,FALSE
logreg,1,1,-0.0035680351213415343,0.029800131684561807,FALSE
logreg,0,0,-0.1126245157858692,0.35860338544411985,FALSE
logreg,0,0,-0.001618992476572228,0.01407736741627415,FALSE
logreg,0,0,-0.025410162633740577,0.13835544551022555,FALSE
logreg,7,7,-0.19455408989293077,0.6110988300880678,FALSE
logreg,1,1,-0.007285218708622647,0.05340732238706205,FALSE
logreg,0,0,-0.008377293941367053,0.05731891153088446,FALSE
logreg,0,0,-0.00560382090353009,0.04036147660998995,FALSE
logreg,1,1,-0.006236166749271669,0.04967384748267056,FALSE
logreg,7,7,-0.05260196392775495,0.278169421571917,FALSE
logreg,1,1,-0.03223846949094989,0.18934447670393498,FALSE
logreg,0,0,-0.011980316049673078,0.07917315920973968,FALSE
logreg,0,0,-0.0017743065325806003,0.015049090461981496,FALSE
logreg,2,2,-0.10009266617544194,0.4031587978212991,FALSE
logreg,0,0,-0.0038994099942643076,0.03063124850899149,FALSE
logreg,1,1,-0.005856294232594062,0.04497980885588399,FALSE
logreg,3,3,-0.18045973965119186,0.6071103667750329,FALSE
logreg,9,9,-0.03389564301540961,0.19409130913173522,FALSE
logreg,3,3,-1.4688242773329014,1.8818439308647767,FALSE
logreg,1,1,-0.0054985333651344295,0.042007307730914295,FALSE
logreg,0,0,-9.527154615825526e-6,1.3522501925352512e-4,FALSE
logreg,1,1,-0.005846742457612485,0.04564548269389166,FALSE
logreg,0,0,-3.128545263431777e-4,0.00327387675774434,FALSE
logreg,8,8,-0.3227284992746178,0.8081183766813321,FALSE
logreg,1,1,-0.005920836899323444,0.04539744456189415,FALSE
logreg,0,0,-3.136633381630733e-4,0.0032562918713290308,FALSE
logreg,1,1,-0.0095911148574065,0.06608548226371581,FALSE
logreg,0,0,-0.0010720012190779612,0.010059233085388725,FALSE
logreg,1,1,-0.008904018479641566,0.06303740428546444,FALSE
logreg,1,1,-0.0527973694312745,0.26937948806381457,FALSE
logreg,0,0,-7.945106970762049e-4,0.007266147786453857,FALSE
logreg,0,0,-0.018026472507382412,0.1044561819056632,FALSE
logreg,0,0,-8.470523167279618e-4,0.007460355829612437,FALSE
logreg,1,1,-0.003980931457631952,0.03254037818513156,FALSE
logreg,1,1,-0.006762749544084746,0.050071020823191675,FALSE
logreg,0,0,-0.001846597292518827,0.01599223884645636,FALSE
logreg,1,1,-0.004164896665235389,0.03425811398682872,FALSE
logreg,6,6,-0.0035353976420298286,0.0278058802410689,FALSE
logreg,3,3,-0.009866586070539002,0.06703156370175202,FALSE
logreg,1,1,-0.005425684122823487,0.04222832465921622,FALSE
logreg,0,0,-0.008377131481994454,0.05912085087537932,FALSE
logreg,0,0,-0.005768742204444571,0.04429939862092085,FALSE
logreg,2,2,-0.4202209296108297,0.7369569691314294,FALSE
logreg,2,2,-0.010813650124414168,0.06317606409305797,FALSE
logreg,1,1,-0.050926061632935726,0.24238632678756716,FALSE
logreg,0,0,-0.006879159984323822,0.048616110168795024,FALSE
logreg,0,0,-0.0016735204347806051,0.013758505516362032,FALSE
logreg,2,2,-0.010679846213402629,0.0700548812260888,FALSE
logreg,1,1,-0.012392737996439028,0.07978458785251001,FALSE
logreg,1,1,-0.0047288626980669145,0.03827594987939266,FALSE
logreg,0,0,-0.007141360089462663,0.05244358304447334,FALSE
logreg,0,0,-0.008666833773158538,0.06492736891486504,FALSE
logreg,3,3,-0.8267558001283605,1.3943616195022577,FALSE
logreg,4,4,-0.02612084541553357,0.13493895415468518,FALSE
logreg,1,1,-0.013978574121311411,0.09370066027444925,FALSE
logreg,0,8,-0.43467408612067504,1.2299198357328829,FALSE
logreg,0,0,-1.3212458172205948e-4,0.001497402675820068,FALSE
logreg,1,1,-0.35297625828948176,0.8583018033941566,FALSE
logreg,0,0,-0.0010185470811227473,0.008478966827824072,FALSE
logreg,1,1,-0.09641747851224926,0.3967709176578616,FALSE
logreg,0,0,-5.738996544011296e-4,0.005708561161845546,FALSE
logreg,0,0,-2.5386073310705505e-4,0.0027429955530228326,FALSE
logreg,0,0,-6.680795563782817e-5,7.866638384060014e-4,FALSE
